month,town,resale_price
2012-04,BUKIT MERAH,502000
2012-04,BUKIT MERAH,505000
2012-04,BUKIT MERAH,513888
2012-04,BUKIT MERAH,515000
2012-04,BUKIT MERAH,520000
2012-04,BUKIT MERAH,535000
2012-04,BUKIT MERAH,540000
2012-04,BUKIT MERAH,545000
2012-04,BUKIT MERAH,550000
2012-04,BUKIT MERAH,573000
2012-04,BUKIT MERAH,580000
2012-04,BUKIT MERAH,580000
2012-04,BUKIT MERAH,587000
2012-04,BUKIT MERAH,590000
2012-04,BUKIT MERAH,593000
2012-04,BUKIT MERAH,593000
2012-04,BUKIT MERAH,595000
2012-04,BUKIT MERAH,615000
2012-04,BUKIT MERAH,615000
2012-04,BUKIT MERAH,617000
2012-04,BUKIT MERAH,623000
2012-04,BUKIT MERAH,634000
2012-04,BUKIT MERAH,647000
2012-04,BUKIT MERAH,648000
2012-04,BUKIT MERAH,653000
2012-04,BUKIT MERAH,663000
2012-04,BUKIT MERAH,670000
2012-04,BUKIT MERAH,678000
2012-04,BUKIT MERAH,690000
2012-04,BUKIT MERAH,695000
2012-04,BUKIT MERAH,708000
2012-04,BUKIT MERAH,710000
2012-04,BUKIT MERAH,722000
2012-04,BUKIT MERAH,730000
2012-04,BUKIT MERAH,730000
2012-04,BUKIT MERAH,730000
2012-04,BUKIT MERAH,735000
2012-04,BUKIT MERAH,740000
2012-04,BUKIT MERAH,751000
2012-04,BUKIT MERAH,752000
2012-04,BUKIT MERAH,755000
2012-04,BUKIT MERAH,775000
2012-04,BUKIT MERAH,778000
2012-04,BUKIT MERAH,790000
2012-04,BUKIT MERAH,800000
2012-04,BUKIT MERAH,810000
2012-04,BUKIT MERAH,820000
2012-04,BUKIT MERAH,826000
2012-04,BUKIT MERAH,834000
2012-04,BUKIT MERAH,840000
2012-04,BUKIT PANJANG,299000
2012-04,BUKIT PANJANG,308000
2012-04,BUKIT PANJANG,320000
2012-04,BUKIT PANJANG,335000
2012-04,BUKIT PANJANG,337000
2012-04,BUKIT PANJANG,338000
2012-04,BUKIT PANJANG,340000
2012-04,BUKIT PANJANG,346000
2012-04,BUKIT PANJANG,349000
2012-04,BUKIT PANJANG,350000
2012-04,BUKIT PANJANG,352000
2012-04,BUKIT PANJANG,355000
2012-04,BUKIT PANJANG,366000
2012-04,BUKIT PANJANG,378000
2012-04,BUKIT PANJANG,383000
2012-04,BUKIT PANJANG,386000
2012-04,BUKIT PANJANG,390000
2012-04,BUKIT PANJANG,390500
2012-04,BUKIT PANJANG,392000
2012-04,BUKIT PANJANG,393000
2012-04,BUKIT PANJANG,395000
2012-04,BUKIT PANJANG,396000
2012-04,BUKIT PANJANG,400000
2012-04,BUKIT PANJANG,400000
2012-04,BUKIT PANJANG,400000
2012-04,BUKIT PANJANG,400000
2012-04,BUKIT PANJANG,402000
2012-04,BUKIT PANJANG,405500
2012-04,BUKIT PANJANG,410000
2012-04,BUKIT PANJANG,410000
2012-04,BUKIT PANJANG,410000
2012-04,BUKIT PANJANG,413000
2012-04,BUKIT PANJANG,414444
2012-04,BUKIT PANJANG,420000
2012-04,BUKIT PANJANG,423000
2012-04,BUKIT PANJANG,424000
2012-04,BUKIT PANJANG,425000
2012-04,BUKIT PANJANG,427000
2012-04,BUKIT PANJANG,430000
2012-04,BUKIT PANJANG,433000
2012-04,BUKIT PANJANG,441000
2012-04,BUKIT PANJANG,442000
2012-04,BUKIT PANJANG,443000
2012-04,BUKIT PANJANG,445000
2012-04,BUKIT PANJANG,449000
2012-04,BUKIT PANJANG,449000
2012-04,BUKIT PANJANG,449000
2012-04,BUKIT PANJANG,450000
2012-04,BUKIT PANJANG,454000
2012-04,BUKIT PANJANG,465000
2012-04,BUKIT PANJANG,465000
2012-04,BUKIT PANJANG,468000
2012-04,BUKIT PANJANG,473000
2012-04,BUKIT PANJANG,475000
2012-04,BUKIT PANJANG,478000
2012-04,BUKIT PANJANG,478000
2012-04,BUKIT PANJANG,480000
2012-04,BUKIT PANJANG,483000
2012-04,BUKIT PANJANG,493000
2012-04,BUKIT PANJANG,495000
2012-04,BUKIT PANJANG,495000
2012-04,BUKIT PANJANG,495000
2012-04,BUKIT PANJANG,497000
2012-04,BUKIT PANJANG,500000
2012-04,BUKIT PANJANG,500500
2012-04,BUKIT PANJANG,505000
2012-04,BUKIT PANJANG,506800
2012-04,BUKIT PANJANG,507000
2012-04,BUKIT PANJANG,512000
2012-04,BUKIT PANJANG,513000
2012-04,BUKIT PANJANG,515000
2012-04,BUKIT PANJANG,515000
2012-04,BUKIT PANJANG,520000
2012-04,BUKIT PANJANG,535000
2012-04,BUKIT PANJANG,537088
2012-04,BUKIT PANJANG,548000
2012-04,BUKIT PANJANG,551000
2012-04,BUKIT PANJANG,588888
2012-04,BUKIT PANJANG,594000
2012-04,BUKIT PANJANG,608000
2012-04,BUKIT PANJANG,625000
2012-04,BUKIT PANJANG,630000
2012-04,BUKIT PANJANG,630000
2012-04,BUKIT PANJANG,640000
2012-04,BUKIT PANJANG,651000
2012-04,BUKIT PANJANG,663000
2012-04,BUKIT TIMAH,580500
2012-04,BUKIT TIMAH,585000
2012-04,BUKIT TIMAH,680000
2012-04,BUKIT TIMAH,710000
2012-04,CENTRAL AREA,285000
2012-04,CENTRAL AREA,292888
2012-04,CENTRAL AREA,389000
2012-04,CENTRAL AREA,440000
2012-04,CENTRAL AREA,445050
2012-04,CENTRAL AREA,450000
2012-04,CENTRAL AREA,460000
2012-04,CENTRAL AREA,465000
2012-04,CENTRAL AREA,470000
2012-04,CENTRAL AREA,510000
2012-04,CENTRAL AREA,605000
2012-04,CENTRAL AREA,635000
2012-04,CENTRAL AREA,642000
2012-04,CENTRAL AREA,855000
2012-04,CHOA CHU KANG,309000
2012-04,CHOA CHU KANG,315000
2012-04,CHOA CHU KANG,321000
2012-04,CHOA CHU KANG,322000
2012-04,CHOA CHU KANG,335000
2012-04,CHOA CHU KANG,354000
2012-04,CHOA CHU KANG,357000
2012-04,CHOA CHU KANG,362000
2012-04,CHOA CHU KANG,372000
2012-04,CHOA CHU KANG,382000
2012-04,CHOA CHU KANG,385000
2012-04,CHOA CHU KANG,388000
2012-04,CHOA CHU KANG,388000
2012-04,CHOA CHU KANG,390000
2012-04,CHOA CHU KANG,390000
2012-04,CHOA CHU KANG,395000
2012-04,CHOA CHU KANG,399000
2012-04,CHOA CHU KANG,403000
2012-04,CHOA CHU KANG,403000
2012-04,CHOA CHU KANG,405000
2012-04,CHOA CHU KANG,405000
2012-04,CHOA CHU KANG,406000
2012-04,CHOA CHU KANG,407000
2012-04,CHOA CHU KANG,408000
2012-04,CHOA CHU KANG,408000
2012-04,CHOA CHU KANG,409000
2012-04,CHOA CHU KANG,410000
2012-04,CHOA CHU KANG,410000
2012-04,CHOA CHU KANG,412000
2012-04,CHOA CHU KANG,413000
2012-04,CHOA CHU KANG,414000
2012-04,CHOA CHU KANG,415000
2012-04,CHOA CHU KANG,415000
2012-04,CHOA CHU KANG,416000
2012-04,CHOA CHU KANG,416000
2012-04,CHOA CHU KANG,417000
2012-04,CHOA CHU KANG,420000
2012-04,CHOA CHU KANG,420000
2012-04,CHOA CHU KANG,420000
2012-04,CHOA CHU KANG,420000
2012-04,CHOA CHU KANG,421000
2012-04,CHOA CHU KANG,421000
2012-04,CHOA CHU KANG,422000
2012-04,CHOA CHU KANG,422000
2012-04,CHOA CHU KANG,427000
2012-04,CHOA CHU KANG,427500
2012-04,CHOA CHU KANG,428000
2012-04,CHOA CHU KANG,430000
2012-04,CHOA CHU KANG,430000
2012-04,CHOA CHU KANG,430000
2012-04,CHOA CHU KANG,430000
2012-04,CHOA CHU KANG,430888
2012-04,CHOA CHU KANG,432000
2012-04,CHOA CHU KANG,436000
2012-04,CHOA CHU KANG,436000
2012-04,CHOA CHU KANG,437000
2012-04,CHOA CHU KANG,438000
2012-04,CHOA CHU KANG,440000
2012-04,CHOA CHU KANG,441000
2012-04,CHOA CHU KANG,445000
2012-04,CHOA CHU KANG,445000
2012-04,CHOA CHU KANG,450000
2012-04,CHOA CHU KANG,454500
2012-04,CHOA CHU KANG,456000
2012-04,CHOA CHU KANG,458000
2012-04,CHOA CHU KANG,460000
2012-04,CHOA CHU KANG,460000
2012-04,CHOA CHU KANG,460000
2012-04,CHOA CHU KANG,465000
2012-04,CHOA CHU KANG,465000
2012-04,CHOA CHU KANG,470000
2012-04,CHOA CHU KANG,470000
2012-04,CHOA CHU KANG,479500
2012-04,CHOA CHU KANG,480000
2012-04,CHOA CHU KANG,481000
2012-04,CHOA CHU KANG,485000
2012-04,CHOA CHU KANG,485000
2012-04,CHOA CHU KANG,485000
2012-04,CHOA CHU KANG,485000
2012-04,CHOA CHU KANG,487000
2012-04,CHOA CHU KANG,490088
2012-04,CHOA CHU KANG,491000
2012-04,CHOA CHU KANG,492000
2012-04,CHOA CHU KANG,492000
2012-04,CHOA CHU KANG,495000
2012-04,CHOA CHU KANG,500000
2012-04,CHOA CHU KANG,500000
2012-04,CHOA CHU KANG,500000
2012-04,CHOA CHU KANG,501000
2012-04,CHOA CHU KANG,503000
2012-04,CHOA CHU KANG,503000
2012-04,CHOA CHU KANG,505000
2012-04,CHOA CHU KANG,512000
2012-04,CHOA CHU KANG,515000
2012-04,CHOA CHU KANG,515000
2012-04,CHOA CHU KANG,518000
2012-04,CHOA CHU KANG,528000
2012-04,CHOA CHU KANG,533000
2012-04,CHOA CHU KANG,535000
2012-04,CHOA CHU KANG,537000
2012-04,CHOA CHU KANG,540000
2012-04,CHOA CHU KANG,542000
2012-04,CHOA CHU KANG,545000
2012-04,CHOA CHU KANG,557000
2012-04,CHOA CHU KANG,557000
2012-04,CHOA CHU KANG,560000
2012-04,CHOA CHU KANG,563000
2012-04,CHOA CHU KANG,565000
2012-04,CHOA CHU KANG,565000
2012-04,CHOA CHU KANG,580000
2012-04,CHOA CHU KANG,580000
2012-04,CHOA CHU KANG,582000
2012-04,CHOA CHU KANG,590000
2012-04,CHOA CHU KANG,595000
2012-04,CHOA CHU KANG,600000
2012-04,CHOA CHU KANG,600888
2012-04,CHOA CHU KANG,620000
2012-04,CHOA CHU KANG,685000
2012-04,CLEMENTI,310000
2012-04,CLEMENTI,320000
2012-04,CLEMENTI,320000
2012-04,CLEMENTI,323000
2012-04,CLEMENTI,326000
2012-04,CLEMENTI,327000
2012-04,CLEMENTI,337000
2012-04,CLEMENTI,343500
2012-04,CLEMENTI,350000
2012-04,CLEMENTI,356000
2012-04,CLEMENTI,357000
2012-04,CLEMENTI,366000
2012-04,CLEMENTI,368000
2012-04,CLEMENTI,368000
2012-04,CLEMENTI,370000
2012-04,CLEMENTI,371000
2012-04,CLEMENTI,373000
2012-04,CLEMENTI,375000
2012-04,CLEMENTI,378000
2012-04,CLEMENTI,380000
2012-04,CLEMENTI,382000
2012-04,CLEMENTI,385000
2012-04,CLEMENTI,386000
2012-04,CLEMENTI,390000
2012-04,CLEMENTI,392000
2012-04,CLEMENTI,393000
2012-04,CLEMENTI,396000
2012-04,CLEMENTI,400000
2012-04,CLEMENTI,400000
2012-04,CLEMENTI,405000
2012-04,CLEMENTI,408000
2012-04,CLEMENTI,426000
2012-04,CLEMENTI,426000
2012-04,CLEMENTI,426000
2012-04,CLEMENTI,427000
2012-04,CLEMENTI,430000
2012-04,CLEMENTI,433000
2012-04,CLEMENTI,440000
2012-04,CLEMENTI,445000
2012-04,CLEMENTI,455000
2012-04,CLEMENTI,458000
2012-04,CLEMENTI,467000
2012-04,CLEMENTI,500000
2012-04,CLEMENTI,507000
2012-04,CLEMENTI,509000
2012-04,CLEMENTI,512000
2012-04,CLEMENTI,520000
2012-04,CLEMENTI,522000
2012-04,CLEMENTI,563000
2012-04,CLEMENTI,575000
2012-04,CLEMENTI,600000
2012-04,CLEMENTI,613000
2012-04,CLEMENTI,644000
2012-04,CLEMENTI,670000
2012-04,CLEMENTI,805000
2012-04,CLEMENTI,810000
2012-04,CLEMENTI,815000
2012-04,GEYLANG,245500
2012-04,GEYLANG,282000
2012-04,GEYLANG,284000
2012-04,GEYLANG,287000
2012-04,GEYLANG,288500
2012-04,GEYLANG,290000
2012-04,GEYLANG,290000
2012-04,GEYLANG,292000
2012-04,GEYLANG,293000
2012-04,GEYLANG,299888
2012-04,GEYLANG,300000
2012-04,GEYLANG,301000
2012-04,GEYLANG,302000
2012-04,GEYLANG,305000
2012-04,GEYLANG,305000
2012-04,GEYLANG,308000
2012-04,GEYLANG,309000
2012-04,GEYLANG,315000
2012-04,GEYLANG,315000
2012-04,GEYLANG,317000
2012-04,GEYLANG,319000
2012-04,GEYLANG,322000
2012-04,GEYLANG,332000
2012-04,GEYLANG,334000
2012-04,GEYLANG,339000
2012-04,GEYLANG,345000
2012-04,GEYLANG,352000
2012-04,GEYLANG,355000
2012-04,GEYLANG,355000
2012-04,GEYLANG,360000
2012-04,GEYLANG,370000
2012-04,GEYLANG,371000
2012-04,GEYLANG,372000
2012-04,GEYLANG,383000
2012-04,GEYLANG,385000
2012-04,GEYLANG,385000
2012-04,GEYLANG,390000
2012-04,GEYLANG,395000
2012-04,GEYLANG,401000
2012-04,GEYLANG,418000
2012-04,GEYLANG,430000
2012-04,GEYLANG,438000
2012-04,GEYLANG,457000
2012-04,GEYLANG,460000
2012-04,GEYLANG,480000
2012-04,GEYLANG,482000
2012-04,GEYLANG,490000
2012-04,GEYLANG,492000
2012-04,GEYLANG,500000
2012-04,GEYLANG,603500
2012-04,GEYLANG,605000
2012-04,GEYLANG,630000
2012-04,GEYLANG,635000
2012-04,GEYLANG,645000
2012-04,GEYLANG,738000
2012-04,GEYLANG,775000
2012-04,GEYLANG,816000
2012-04,HOUGANG,265000
2012-04,HOUGANG,310000
2012-04,HOUGANG,322000
2012-04,HOUGANG,325000
2012-04,HOUGANG,325000
2012-04,HOUGANG,328000
2012-04,HOUGANG,332000
2012-04,HOUGANG,335000
2012-04,HOUGANG,335000
2012-04,HOUGANG,338000
2012-04,HOUGANG,342000
2012-04,HOUGANG,346000
2012-04,HOUGANG,350500
2012-04,HOUGANG,353000
2012-04,HOUGANG,353000
2012-04,HOUGANG,355000
2012-04,HOUGANG,358888
2012-04,HOUGANG,362000
2012-04,HOUGANG,368000
2012-04,HOUGANG,370000
2012-04,HOUGANG,370000
2012-04,HOUGANG,378000
2012-04,HOUGANG,385000
2012-04,HOUGANG,390000
2012-04,HOUGANG,390000
2012-04,HOUGANG,400000
2012-04,HOUGANG,405000
2012-04,HOUGANG,408000
2012-04,HOUGANG,410000
2012-04,HOUGANG,410000
2012-04,HOUGANG,410000
2012-04,HOUGANG,413000
2012-04,HOUGANG,413000
2012-04,HOUGANG,413800
2012-04,HOUGANG,415000
2012-04,HOUGANG,420000
2012-04,HOUGANG,420000
2012-04,HOUGANG,422000
2012-04,HOUGANG,422000
2012-04,HOUGANG,428000
2012-04,HOUGANG,430000
2012-04,HOUGANG,436000
2012-04,HOUGANG,438000
2012-04,HOUGANG,438500
2012-04,HOUGANG,440000
2012-04,HOUGANG,443000
2012-04,HOUGANG,444000
2012-04,HOUGANG,445000
2012-04,HOUGANG,446000
2012-04,HOUGANG,447000
2012-04,HOUGANG,449500
2012-04,HOUGANG,450000
2012-04,HOUGANG,450000
2012-04,HOUGANG,453000
2012-04,HOUGANG,457500
2012-04,HOUGANG,472000
2012-04,HOUGANG,485000
2012-04,HOUGANG,487500
2012-04,HOUGANG,495000
2012-04,HOUGANG,495000
2012-04,HOUGANG,498000
2012-04,HOUGANG,500000
2012-04,HOUGANG,500000
2012-04,HOUGANG,500000
2012-04,HOUGANG,503000
2012-04,HOUGANG,505000
2012-04,HOUGANG,508000
2012-04,HOUGANG,511888
2012-04,HOUGANG,512000
2012-04,HOUGANG,514000
2012-04,HOUGANG,518000
2012-04,HOUGANG,520000
2012-04,HOUGANG,522000
2012-04,HOUGANG,553000
2012-04,HOUGANG,560000
2012-04,HOUGANG,565000
2012-04,HOUGANG,580000
2012-04,HOUGANG,600500
2012-04,HOUGANG,610000
2012-04,HOUGANG,615000
2012-04,HOUGANG,620000
2012-04,HOUGANG,620000
2012-04,HOUGANG,625000
2012-04,HOUGANG,628000
2012-04,HOUGANG,635000
2012-04,HOUGANG,639000
2012-04,HOUGANG,650000
2012-04,HOUGANG,660000
2012-04,HOUGANG,672000
2012-04,HOUGANG,740000
2012-04,JURONG EAST,295000
2012-04,JURONG EAST,302000
2012-04,JURONG EAST,302000
2012-04,JURONG EAST,310000
2012-04,JURONG EAST,314000
2012-04,JURONG EAST,315000
2012-04,JURONG EAST,323000
2012-04,JURONG EAST,324000
2012-04,JURONG EAST,325000
2012-04,JURONG EAST,327000
2012-04,JURONG EAST,329000
2012-04,JURONG EAST,329000
2012-04,JURONG EAST,330000
2012-04,JURONG EAST,330000
2012-04,JURONG EAST,337000
2012-04,JURONG EAST,338000
2012-04,JURONG EAST,341000
2012-04,JURONG EAST,344000
2012-04,JURONG EAST,345000
2012-04,JURONG EAST,345000
2012-04,JURONG EAST,350000
2012-04,JURONG EAST,352000
2012-04,JURONG EAST,353000
2012-04,JURONG EAST,358000
2012-04,JURONG EAST,367000
2012-04,JURONG EAST,415000
2012-04,JURONG EAST,435000
2012-04,JURONG EAST,437000
2012-04,JURONG EAST,441500
2012-04,JURONG EAST,448000
2012-04,JURONG EAST,457000
2012-04,JURONG EAST,484000
2012-04,JURONG EAST,490000
2012-04,JURONG EAST,492000
2012-04,JURONG EAST,520000
2012-04,JURONG EAST,520000
2012-04,JURONG EAST,520000
2012-04,JURONG EAST,575000
2012-04,JURONG EAST,588800
2012-04,JURONG EAST,590000
2012-04,JURONG EAST,595000
2012-04,JURONG EAST,601000
2012-04,JURONG EAST,697000
2012-04,JURONG WEST,268000
2012-04,JURONG WEST,269000
2012-04,JURONG WEST,278000
2012-04,JURONG WEST,280000
2012-04,JURONG WEST,280000
2012-04,JURONG WEST,282500
2012-04,JURONG WEST,285000
2012-04,JURONG WEST,287000
2012-04,JURONG WEST,292000
2012-04,JURONG WEST,292000
2012-04,JURONG WEST,293000
2012-04,JURONG WEST,296000
2012-04,JURONG WEST,299000
2012-04,JURONG WEST,300000
2012-04,JURONG WEST,303000
2012-04,JURONG WEST,306000
2012-04,JURONG WEST,309000
2012-04,JURONG WEST,313000
2012-04,JURONG WEST,320000
2012-04,JURONG WEST,320000
2012-04,JURONG WEST,322000
2012-04,JURONG WEST,334000
2012-04,JURONG WEST,344388
2012-04,JURONG WEST,351000
2012-04,JURONG WEST,352500
2012-04,JURONG WEST,353000
2012-04,JURONG WEST,367000
2012-04,JURONG WEST,370000
2012-04,JURONG WEST,373000
2012-04,JURONG WEST,373000
2012-04,JURONG WEST,373000
2012-04,JURONG WEST,375000
2012-04,JURONG WEST,376000
2012-04,JURONG WEST,380000
2012-04,JURONG WEST,380000
2012-04,JURONG WEST,383000
2012-04,JURONG WEST,383000
2012-04,JURONG WEST,385000
2012-04,JURONG WEST,388000
2012-04,JURONG WEST,389000
2012-04,JURONG WEST,393000
2012-04,JURONG WEST,393000
2012-04,JURONG WEST,395000
2012-04,JURONG WEST,395000
2012-04,JURONG WEST,400000
2012-04,JURONG WEST,400000
2012-04,JURONG WEST,400000
2012-04,JURONG WEST,400000
2012-04,JURONG WEST,400000
2012-04,JURONG WEST,400000
2012-04,JURONG WEST,402000
2012-04,JURONG WEST,403000
2012-04,JURONG WEST,404000
2012-04,JURONG WEST,405000
2012-04,JURONG WEST,405000
2012-04,JURONG WEST,407000
2012-04,JURONG WEST,407000
2012-04,JURONG WEST,407000
2012-04,JURONG WEST,407500
2012-04,JURONG WEST,408000
2012-04,JURONG WEST,408000
2012-04,JURONG WEST,410000
2012-04,JURONG WEST,410000
2012-04,JURONG WEST,410000
2012-04,JURONG WEST,410000
2012-04,JURONG WEST,411000
2012-04,JURONG WEST,413000
2012-04,JURONG WEST,413000
2012-04,JURONG WEST,415000
2012-04,JURONG WEST,415000
2012-04,JURONG WEST,417000
2012-04,JURONG WEST,417000
2012-04,JURONG WEST,417500
2012-04,JURONG WEST,418000
2012-04,JURONG WEST,418000
2012-04,JURONG WEST,421000
2012-04,JURONG WEST,421800
2012-04,JURONG WEST,425000
2012-04,JURONG WEST,427000
2012-04,JURONG WEST,428000
2012-04,JURONG WEST,430000
2012-04,JURONG WEST,430000
2012-04,JURONG WEST,432000
2012-04,JURONG WEST,438000
2012-04,JURONG WEST,439000
2012-04,JURONG WEST,439000
2012-04,JURONG WEST,440000
2012-04,JURONG WEST,440000
2012-04,JURONG WEST,442000
2012-04,JURONG WEST,443000
2012-04,JURONG WEST,445000
2012-04,JURONG WEST,446000
2012-04,JURONG WEST,448000
2012-04,JURONG WEST,448000
2012-04,JURONG WEST,449000
2012-04,JURONG WEST,449000
2012-04,JURONG WEST,450000
2012-04,JURONG WEST,455000
2012-04,JURONG WEST,455000
2012-04,JURONG WEST,458000
2012-04,JURONG WEST,458000
2012-04,JURONG WEST,458000
2012-04,JURONG WEST,458000
2012-04,JURONG WEST,459000
2012-04,JURONG WEST,460000
2012-04,JURONG WEST,461000
2012-04,JURONG WEST,462000
2012-04,JURONG WEST,463800
2012-04,JURONG WEST,466000
2012-04,JURONG WEST,468000
2012-04,JURONG WEST,468000
2012-04,JURONG WEST,468000
2012-04,JURONG WEST,469000
2012-04,JURONG WEST,471000
2012-04,JURONG WEST,473000
2012-04,JURONG WEST,475000
2012-04,JURONG WEST,475000
2012-04,JURONG WEST,478000
2012-04,JURONG WEST,478000
2012-04,JURONG WEST,480000
2012-04,JURONG WEST,483000
2012-04,JURONG WEST,487000
2012-04,JURONG WEST,490000
2012-04,JURONG WEST,492000
2012-04,JURONG WEST,493000
2012-04,JURONG WEST,497000
2012-04,JURONG WEST,500000
2012-04,JURONG WEST,500000
2012-04,JURONG WEST,500000
2012-04,JURONG WEST,500000
2012-04,JURONG WEST,500000
2012-04,JURONG WEST,503000
2012-04,JURONG WEST,503888
2012-04,JURONG WEST,505000
2012-04,JURONG WEST,506000
2012-04,JURONG WEST,508000
2012-04,JURONG WEST,508888
2012-04,JURONG WEST,510000
2012-04,JURONG WEST,510000
2012-04,JURONG WEST,512000
2012-04,JURONG WEST,515000
2012-04,JURONG WEST,515000
2012-04,JURONG WEST,516888
2012-04,JURONG WEST,520000
2012-04,JURONG WEST,520000
2012-04,JURONG WEST,523000
2012-04,JURONG WEST,528000
2012-04,JURONG WEST,530000
2012-04,JURONG WEST,530000
2012-04,JURONG WEST,532000
2012-04,JURONG WEST,545000
2012-04,JURONG WEST,547000
2012-04,JURONG WEST,550000
2012-04,JURONG WEST,553000
2012-04,JURONG WEST,555000
2012-04,JURONG WEST,560000
2012-04,JURONG WEST,560000
2012-04,JURONG WEST,562000
2012-04,JURONG WEST,565000
2012-04,JURONG WEST,580000
2012-04,JURONG WEST,598000
2012-04,JURONG WEST,600000
2012-04,JURONG WEST,600000
2012-04,JURONG WEST,600000
2012-04,JURONG WEST,605000
2012-04,JURONG WEST,610000
2012-04,JURONG WEST,618888
2012-04,JURONG WEST,620000
2012-04,JURONG WEST,625000
2012-04,JURONG WEST,625101
2012-04,KALLANG/WHAMPOA,270000
2012-04,KALLANG/WHAMPOA,270000
2012-04,KALLANG/WHAMPOA,285000
2012-04,KALLANG/WHAMPOA,285000
2012-04,KALLANG/WHAMPOA,305000
2012-04,KALLANG/WHAMPOA,306000
2012-04,KALLANG/WHAMPOA,315000
2012-04,KALLANG/WHAMPOA,315000
2012-04,KALLANG/WHAMPOA,320000
2012-04,KALLANG/WHAMPOA,321000
2012-04,KALLANG/WHAMPOA,323000
2012-04,KALLANG/WHAMPOA,326000
2012-04,KALLANG/WHAMPOA,331000
2012-04,KALLANG/WHAMPOA,333000
2012-04,KALLANG/WHAMPOA,335000
2012-04,KALLANG/WHAMPOA,340000
2012-04,KALLANG/WHAMPOA,345000
2012-04,KALLANG/WHAMPOA,355000
2012-04,KALLANG/WHAMPOA,355000
2012-04,KALLANG/WHAMPOA,366000
2012-04,KALLANG/WHAMPOA,370000
2012-04,KALLANG/WHAMPOA,370000
2012-04,KALLANG/WHAMPOA,385000
2012-04,KALLANG/WHAMPOA,390000
2012-04,KALLANG/WHAMPOA,392000
2012-04,KALLANG/WHAMPOA,395000
2012-04,KALLANG/WHAMPOA,398000
2012-04,KALLANG/WHAMPOA,400000
2012-04,KALLANG/WHAMPOA,405000
2012-04,KALLANG/WHAMPOA,447000
2012-04,KALLANG/WHAMPOA,448000
2012-04,KALLANG/WHAMPOA,470000
2012-04,KALLANG/WHAMPOA,473000
2012-04,KALLANG/WHAMPOA,485000
2012-04,KALLANG/WHAMPOA,494000
2012-04,KALLANG/WHAMPOA,500000
2012-04,KALLANG/WHAMPOA,535000
2012-04,KALLANG/WHAMPOA,535888
2012-04,KALLANG/WHAMPOA,546000
2012-04,KALLANG/WHAMPOA,555000
2012-04,KALLANG/WHAMPOA,565000
2012-04,KALLANG/WHAMPOA,568000
2012-04,KALLANG/WHAMPOA,585000
2012-04,KALLANG/WHAMPOA,600000
2012-04,KALLANG/WHAMPOA,610000
2012-04,KALLANG/WHAMPOA,620000
2012-04,KALLANG/WHAMPOA,630000
2012-04,KALLANG/WHAMPOA,645000
2012-04,KALLANG/WHAMPOA,645000
2012-04,KALLANG/WHAMPOA,653000
2012-04,KALLANG/WHAMPOA,660000
2012-04,KALLANG/WHAMPOA,660000
2012-04,KALLANG/WHAMPOA,680000
2012-04,KALLANG/WHAMPOA,680000
2012-04,KALLANG/WHAMPOA,688000
2012-04,KALLANG/WHAMPOA,695000
2012-04,KALLANG/WHAMPOA,700000
2012-04,KALLANG/WHAMPOA,715000
2012-04,KALLANG/WHAMPOA,805000
2012-04,MARINE PARADE,360000
2012-04,MARINE PARADE,377000
2012-04,MARINE PARADE,381000
2012-04,MARINE PARADE,385000
2012-04,MARINE PARADE,398000
2012-04,MARINE PARADE,410000
2012-04,MARINE PARADE,420000
2012-04,MARINE PARADE,490000
2012-04,MARINE PARADE,515000
2012-04,MARINE PARADE,525000
2012-04,MARINE PARADE,828000
2012-04,MARINE PARADE,850000
2012-04,PASIR RIS,381000
2012-04,PASIR RIS,399000
2012-04,PASIR RIS,402000
2012-04,PASIR RIS,403000
2012-04,PASIR RIS,405000
2012-04,PASIR RIS,408000
2012-04,PASIR RIS,415000
2012-04,PASIR RIS,420000
2012-04,PASIR RIS,428000
2012-04,PASIR RIS,428000
2012-04,PASIR RIS,433000
2012-04,PASIR RIS,433000
2012-04,PASIR RIS,435000
2012-04,PASIR RIS,438800
2012-04,PASIR RIS,440000
2012-04,PASIR RIS,440000
2012-04,PASIR RIS,440000
2012-04,PASIR RIS,440000
2012-04,PASIR RIS,443800
2012-04,PASIR RIS,448000
2012-04,PASIR RIS,449000
2012-04,PASIR RIS,450000
2012-04,PASIR RIS,455000
2012-04,PASIR RIS,455000
2012-04,PASIR RIS,462000
2012-04,PASIR RIS,465000
2012-04,PASIR RIS,467000
2012-04,PASIR RIS,468000
2012-04,PASIR RIS,474344
2012-04,PASIR RIS,475000
2012-04,PASIR RIS,477000
2012-04,PASIR RIS,485000
2012-04,PASIR RIS,486000
2012-04,PASIR RIS,487000
2012-04,PASIR RIS,487000
2012-04,PASIR RIS,489000
2012-04,PASIR RIS,490000
2012-04,PASIR RIS,490000
2012-04,PASIR RIS,495000
2012-04,PASIR RIS,498388
2012-04,PASIR RIS,507000
2012-04,PASIR RIS,510000
2012-04,PASIR RIS,513000
2012-04,PASIR RIS,517000
2012-04,PASIR RIS,522000
2012-04,PASIR RIS,526000
2012-04,PASIR RIS,536000
2012-04,PASIR RIS,540000
2012-04,PASIR RIS,540000
2012-04,PASIR RIS,554000
2012-04,PASIR RIS,555000
2012-04,PASIR RIS,563000
2012-04,PASIR RIS,567000
